PanGemGeneID,QueryGeneID
CPAR2_804380,XP_036665062
CPAR2_804390,XP_036665063
CPAR2_804400,XP_036665064
CPAR2_804410,XP_036665065
CPAR2_804420,XP_036665066
CPAR2_804430,XP_036665067
CPAR2_804440,XP_036665068
CPAR2_804450,XP_036665069
CPAR2_804460,XP_036665070
CPAR2_804470,XP_036665071
CPAR2_804490,XP_036665072
CPAR2_804500,XP_036665073
CPAR2_804510,XP_036665074
CPAR2_804520,XP_036665075
CPAR2_804530,XP_036665076
CPAR2_804540,XP_036665077
CPAR2_804550,XP_036665078
CPAR2_804560,XP_036665079
CPAR2_804570,XP_036665080
CPAR2_804580,XP_036665081
CPAR2_804585,XP_036665082
CPAR2_804590,XP_036665083
CPAR2_804600,XP_036665084
CPAR2_804610,XP_036665085
CPAR2_804620,XP_036665086
CPAR2_804630,XP_036665087
CPAR2_804640,XP_036665088
CPAR2_804650,XP_036665089
CPAR2_804660,XP_036665090
CPAR2_804670,XP_036665091
CPAR2_804680,XP_036665092
CPAR2_804690,XP_036665093
CPAR2_804700,XP_036665094
CPAR2_804710,XP_036665095
CPAR2_804720,XP_036665096
CPAR2_804730,XP_036665097
CPAR2_804740,XP_036665098
CPAR2_804750,XP_036665099
CPAR2_804760,XP_036665100
CPAR2_804770,XP_036665101
CPAR2_804780,XP_036665102
CPAR2_804790,XP_036665103
CPAR2_804800,XP_036665104
CPAR2_804810,XP_036665105
CPAR2_804820,XP_036665106
CPAR2_804830,XP_036665107
CPAR2_804840,XP_036665108
CPAR2_804850,XP_036665109
CPAR2_804860,XP_036665110
CPAR2_804870,XP_036665111
CPAR2_804880,XP_036665112
CPAR2_804890,XP_036665113
CPAR2_804900,XP_036665114
CPAR2_804910,XP_036665115
CPAR2_804920,XP_036665116
CPAR2_804930,XP_036665117
CPAR2_804940,XP_036665118
CPAR2_804950,XP_036665119
CPAR2_804960,XP_036665120
CPAR2_804970,XP_036665121
CPAR2_804980,XP_036665122
CPAR2_804990,XP_036665123
CPAR2_805000,XP_036665124
CPAR2_805010,XP_036665125
CPAR2_805020,XP_036665126
CPAR2_805030,XP_036665127
CPAR2_805040,XP_036665128
CPAR2_805050,XP_036665129
CPAR2_805060,XP_036665130
CPAR2_805070,XP_036665131
CPAR2_805080,XP_036665132
CPAR2_805090,XP_036665133
CPAR2_805100,XP_036665134
CPAR2_805110,XP_036665135
CPAR2_805120,XP_036665136
CPAR2_805130,XP_036665137
CPAR2_805140,XP_036665138
CPAR2_805150,XP_036665139
CPAR2_805160,XP_036665140
CPAR2_805170,XP_036665141
CPAR2_805180,XP_036665142
CPAR2_805190,XP_036665143
CPAR2_805200,XP_036665144
CPAR2_805210,XP_036665145
CPAR2_805220,XP_036665146
CPAR2_805230,XP_036665147
CPAR2_805240,XP_036665148
CPAR2_805250,XP_036665149
CPAR2_805260,XP_036665150
CPAR2_805270,XP_036665151
CPAR2_805280,XP_036665152
CPAR2_805290,XP_036665153
CPAR2_805300,XP_036665154
CPAR2_805310,XP_036665155
CPAR2_805320,XP_036665156
CPAR2_805330,XP_036665157
CPAR2_805340,XP_036665158
CPAR2_805350,XP_036665159
CPAR2_805360,XP_036665160
CPAR2_805370,XP_036665161
CPAR2_805380,XP_036665162
CPAR2_805390,XP_036665163
CPAR2_805400,XP_036665164
CPAR2_805410,XP_036665165
CPAR2_805420,XP_036665166
CPAR2_805430,XP_036665167
CPAR2_805440,XP_036665168
CPAR2_805450,XP_036665169
CPAR2_805460,XP_036665170
CPAR2_805470,XP_036665171
CPAR2_805480,XP_036665172
CPAR2_805490,XP_036665173
CPAR2_805500,XP_036665174
CPAR2_805510,XP_036665175
CPAR2_805520,XP_036665176
CPAR2_805530,XP_036665177
CPAR2_805540,XP_036665178
CPAR2_805550,XP_036665179
CPAR2_805560,XP_036665180
CPAR2_805570,XP_036665181
CPAR2_805580,XP_036665182
CPAR2_805590,XP_036665183
CPAR2_805600,XP_036665184
CPAR2_805610,XP_036665185
CPAR2_805620,XP_036665186
CPAR2_805630,XP_036665187
CPAR2_805640,XP_036665188
CPAR2_805650,XP_036665189
CPAR2_805660,XP_036665190
CPAR2_805670,XP_036665191
CPAR2_805680,XP_036665192
CPAR2_805690,XP_036665193
CPAR2_805700,XP_036665194
CPAR2_805710,XP_036665195
CPAR2_805720,XP_036665196
CPAR2_805730,XP_036665197
CPAR2_805740,XP_036665198
CPAR2_805750,XP_036665199
CPAR2_805760,XP_036665200
CPAR2_805770,XP_036665201
CPAR2_805780,XP_036665202
CPAR2_805790,XP_036665203
CPAR2_805800,XP_036665204
CPAR2_805810,XP_036665205
CPAR2_805820,XP_036665206
CPAR2_805830,XP_036665207
CPAR2_805840,XP_036665208
CPAR2_805850,XP_036665209
CPAR2_805860,XP_036665210
CPAR2_805870,XP_036665211
CPAR2_805880,XP_036665212
CPAR2_805890,XP_036665213
CPAR2_805900,XP_036665214
CPAR2_805910,XP_036665215
CPAR2_805920,XP_036665216
CPAR2_805930,XP_036665217
CPAR2_805940,XP_036665218
CPAR2_805950,XP_036665219
CPAR2_805960,XP_036665220
CPAR2_805970,XP_036665221
CPAR2_805980,XP_036665222
CPAR2_805990,XP_036665223
CPAR2_806000,XP_036665224
CPAR2_806010,XP_036665225
CPAR2_806020,XP_036665226
CPAR2_806030,XP_036665227
CPAR2_806040,XP_036665228
CPAR2_806050,XP_036665229
CPAR2_806070,XP_036665230
CPAR2_806080,XP_036665231
CPAR2_806090,XP_036665232
CPAR2_806100,XP_036665233
CPAR2_806110,XP_036665234
CPAR2_806120,XP_036665235
CPAR2_806130,XP_036665236
CPAR2_806140,XP_036665237
CPAR2_806150,XP_036665238
CPAR2_806160,XP_036665239
CPAR2_806170,XP_036665240
CPAR2_806180,XP_036665241
CPAR2_806190,XP_036665242
CPAR2_806200,XP_036665243
CPAR2_806210,XP_036665244
CPAR2_806220,XP_036665245
CPAR2_806230,XP_036665246
CPAR2_806240,XP_036665247
CPAR2_806250,XP_036665248
CPAR2_806260,XP_036665249
CPAR2_806270,XP_036665250
CPAR2_806280,XP_036665251
CPAR2_806290,XP_036665252
CPAR2_806300,XP_036665253
CPAR2_806310,XP_036665254
CPAR2_806320,XP_036665255
CPAR2_806330,XP_036665256
CPAR2_806340,XP_036665257
CPAR2_806350,XP_036665258
CPAR2_806360,XP_036665259
CPAR2_806370,XP_036665260
CPAR2_806380,XP_036665261
CPAR2_806390,XP_036665262
CPAR2_806400,XP_036665263
CPAR2_806410,XP_036665264
CPAR2_806420,XP_036665265
CPAR2_806430,XP_036665266
CPAR2_806440,XP_036665267
CPAR2_806450,XP_036665268
CPAR2_806460,XP_036665269
CPAR2_806470,XP_036665270
CPAR2_806480,XP_036665271
CPAR2_806490,XP_036665272
CPAR2_806500,XP_036665273
CPAR2_806510,XP_036665274
CPAR2_806520,XP_036665275
CPAR2_806530,XP_036665276
CPAR2_806540,XP_036665277
CPAR2_806550,XP_036665278
CPAR2_806560,XP_036665279
CPAR2_806570,XP_036665280
CPAR2_806580,XP_036665281
CPAR2_806590,XP_036665282
CPAR2_806600,XP_036665283
CPAR2_806610,XP_036665284
CPAR2_806620,XP_036665285
CPAR2_806630,XP_036665286
CPAR2_806640,XP_036665287
CPAR2_806650,XP_036665288
CPAR2_806660,XP_036665289
CPAR2_806670,XP_036665290
CPAR2_806680,XP_036665291
CPAR2_806690,XP_036665292
CPAR2_806700,XP_036665293
CPAR2_806710,XP_036665294
CPAR2_806720,XP_036665295
CPAR2_806730,XP_036665296
CPAR2_806740,XP_036665297
CPAR2_806750,XP_036665298
CPAR2_806760,XP_036665299
CPAR2_806770,XP_036665300
CPAR2_806780,XP_036665301
CPAR2_806790,XP_036665302
CPAR2_806800,XP_036665303
CPAR2_806810,XP_036665304
CPAR2_806820,XP_036665305
CPAR2_806830,XP_036665306
CPAR2_806840,XP_036665307
CPAR2_806850,XP_036665308
CPAR2_806860,XP_036665309
CPAR2_806870,XP_036665310
CPAR2_806880,XP_036665311
CPAR2_806890,XP_036665312
CPAR2_806900,XP_036665313
CPAR2_806910,XP_036665314
CPAR2_806920,XP_036665315
CPAR2_806930,XP_036665316
CPAR2_806940,XP_036665317
CPAR2_806950,XP_036665318
CPAR2_806960,XP_036665319
CPAR2_806970,XP_036665320
CPAR2_806980,XP_036665321
CPAR2_806990,XP_036665322
CPAR2_807000,XP_036665323
CPAR2_807010,XP_036665324
CPAR2_807020,XP_036665325
CPAR2_807030,XP_036665326
CPAR2_807040,XP_036665327
CPAR2_807050,XP_036665328
CPAR2_807060,XP_036665329
CPAR2_807070,XP_036665330
CPAR2_807080,XP_036665331
CPAR2_807090,XP_036665332
CPAR2_807100,XP_036665333
CPAR2_807110,XP_036665334
CPAR2_807120,XP_036665335
CPAR2_807130,XP_036665336
CPAR2_807140,XP_036665337
CPAR2_807150,XP_036665338
CPAR2_807160,XP_036665339
CPAR2_807170,XP_036665340
CPAR2_807180,XP_036665341
CPAR2_807190,XP_036665342
CPAR2_807200,XP_036665343
CPAR2_807210,XP_036665344
CPAR2_807220,XP_036665345
CPAR2_807230,XP_036665346
CPAR2_807240,XP_036665347
CPAR2_807250,XP_036665348
CPAR2_807260,XP_036665349
CPAR2_807270,XP_036665350
CPAR2_807280,XP_036665351
CPAR2_807290,XP_036665352
CPAR2_807300,XP_036665353
CPAR2_807310,XP_036665354
CPAR2_807320,XP_036665355
CPAR2_807330,XP_036665356
CPAR2_807340,XP_036665357
CPAR2_807350,XP_036665358
CPAR2_807360,XP_036665359
CPAR2_807370,XP_036665360
CPAR2_807380,XP_036665361
CPAR2_807390,XP_036665362
CPAR2_807400,XP_036665363
CPAR2_807410,XP_036665364
CPAR2_807420,XP_036665365
CPAR2_807430,XP_036665366
CPAR2_807440,XP_036665367
CPAR2_807450,XP_036665368
CPAR2_807460,XP_036665369
CPAR2_807470,XP_036665370
CPAR2_807480,XP_036665371
CPAR2_807490,XP_036665372
CPAR2_807500,XP_036665373
CPAR2_807510,XP_036665374
CPAR2_807520,XP_036665375
CPAR2_807530,XP_036665376
CPAR2_807540,XP_036665377
CPAR2_807550,XP_036665378
CPAR2_807560,XP_036665379
CPAR2_807570,XP_036665380
CPAR2_807580,XP_036665381
CPAR2_807590,XP_036665382
CPAR2_807600,XP_036665383
CPAR2_807610,XP_036665384
CPAR2_807620,XP_036665385
CPAR2_807630,XP_036665386
CPAR2_807640,XP_036665387
CPAR2_807650,XP_036665388
CPAR2_807660,XP_036665389
CPAR2_807670,XP_036665390
CPAR2_807680,XP_036665391
CPAR2_807690,XP_036665392
CPAR2_807700,XP_036665393
CPAR2_807710,XP_036665394
CPAR2_807720,XP_036665395
CPAR2_807730,XP_036665396
CPAR2_807740,XP_036665397
CPAR2_807750,XP_036665398
CPAR2_807760,XP_036665399
CPAR2_807770,XP_036665400
CPAR2_807780,XP_036665401
CPAR2_807790,XP_036665402
CPAR2_807800,XP_036665403
CPAR2_807810,XP_036665404
CPAR2_807820,XP_036665405
CPAR2_807830,XP_036665406
CPAR2_807840,XP_036665407
CPAR2_807850,XP_036665408
CPAR2_807860,XP_036665409
CPAR2_807870,XP_036665410
CPAR2_807880,XP_036665411
CPAR2_807890,XP_036665412
CPAR2_807900,XP_036665413
CPAR2_807910,XP_036665414
CPAR2_807920,XP_036665415
CPAR2_807930,XP_036665416
CPAR2_807940,XP_036665417
CPAR2_807950,XP_036665418
CPAR2_807960,XP_036665419
CPAR2_807970,XP_036665420
CPAR2_807980,XP_036665421
CPAR2_807990,XP_036665422
CPAR2_808000,XP_036665423
CPAR2_808010,XP_036665424
CPAR2_808020,XP_036665425
CPAR2_808030,XP_036665426
CPAR2_808040,XP_036665427
CPAR2_808050,XP_036665428
CPAR2_808060,XP_036665429
CPAR2_808070,XP_036665430
CPAR2_808080,XP_036665431
CPAR2_808090,XP_036665432
CPAR2_808100,XP_036665433
CPAR2_808110,XP_036665434
CPAR2_808120,XP_036665435
CPAR2_808130,XP_036665436
CPAR2_808140,XP_036665437
CPAR2_808150,XP_036665438
CPAR2_808160,XP_036665439
CPAR2_808170,XP_036665440
CPAR2_808180,XP_036665441
CPAR2_808190,XP_036665442
CPAR2_808200,XP_036665443
CPAR2_808210,XP_036665444
CPAR2_808220,XP_036665445
CPAR2_808230,XP_036665446
CPAR2_808240,XP_036665447
CPAR2_808250,XP_036665448
CPAR2_808260,XP_036665449
CPAR2_808270,XP_036665450
CPAR2_808280,XP_036665451
CPAR2_808290,XP_036665452
CPAR2_808300,XP_036665453
CPAR2_808310,XP_036665454
CPAR2_808320,XP_036665455
CPAR2_808330,XP_036665456
CPAR2_808340,XP_036665457
CPAR2_808350,XP_036665458
CPAR2_808360,XP_036665459
CPAR2_808370,XP_036665460
CPAR2_808380,XP_036665461
CPAR2_808390,XP_036665462
CPAR2_808400,XP_036665463
CPAR2_808410,XP_036665464
CPAR2_808420,XP_036665465
CPAR2_808430,XP_036665466
CPAR2_808440,XP_036665467
CPAR2_808450,XP_036665468
CPAR2_808460,XP_036665469
CPAR2_808470,XP_036665470
CPAR2_808480,XP_036665471
CPAR2_808490,XP_036665472
CPAR2_808500,XP_036665473
CPAR2_808510,XP_036665474
CPAR2_808520,XP_036665475
CPAR2_808530,XP_036665476
CPAR2_808540,XP_036665477
CPAR2_808550,XP_036665478
CPAR2_808560,XP_036665479
CPAR2_808570,XP_036665480
CPAR2_808580,XP_036665481
CPAR2_808590,XP_036665482
CPAR2_808600,XP_036665483
CPAR2_808610,XP_036665484
CPAR2_808620,XP_036665485
CPAR2_808630,XP_036665486
CPAR2_808640,XP_036665487
CPAR2_808650,XP_036665488
CPAR2_808660,XP_036665489
CPAR2_808670,XP_036665490
CPAR2_808680,XP_036665491
CPAR2_808690,XP_036665492
CPAR2_808700,XP_036665493
CPAR2_808710,XP_036665494
CPAR2_808720,XP_036665495
CPAR2_808730,XP_036665496
CPAR2_808740,XP_036665497
CPAR2_808750,XP_036665498
CPAR2_808760,XP_036665499
CPAR2_808770,XP_036665500
CPAR2_808780,XP_036665501
CPAR2_808790,XP_036665502
CPAR2_808800,XP_036665503
CPAR2_808810,XP_036665504
CPAR2_808820,XP_036665505
CPAR2_808830,XP_036665506
CPAR2_808840,XP_036665507
CPAR2_808850,XP_036665508
CPAR2_808860,XP_036665509
CPAR2_808870,XP_036665510
CPAR2_808880,XP_036665511
CPAR2_808890,XP_036665512
CPAR2_808900,XP_036665513
CPAR2_808910,XP_036665514
CPAR2_808920,XP_036665515
CPAR2_808930,XP_036665516
CPAR2_808940,XP_036665517
CPAR2_808950,XP_036665518
CPAR2_808960,XP_036665519
CPAR2_808970,XP_036665520
CPAR2_808980,XP_036665521
CPAR2_808990,XP_036665522
CPAR2_809000,XP_036665523
CPAR2_809010,XP_036665524
CPAR2_809020,XP_036665525
CPAR2_809030,XP_036665526
CPAR2_809040,XP_036665527
CPAR2_809050,XP_036665528
CPAR2_809060,XP_036665529
CPAR2_300020,XP_036664191
CPAR2_300030,XP_036664192
CPAR2_300040,XP_036664193
CPAR2_300050,XP_036664194
CPAR2_300060,XP_036664195
CPAR2_300070,XP_036664196
CPAR2_300080,XP_036664197
CPAR2_300090,XP_036664198
CPAR2_300100,XP_036664199
CPAR2_300110,XP_036664200
CPAR2_300120,XP_036664201
CPAR2_300130,XP_036664202
CPAR2_300140,XP_036664203
CPAR2_300150,XP_036664204
CPAR2_300160,XP_036664205
CPAR2_300170,XP_036664206
CPAR2_300180,XP_036664207
CPAR2_300190,XP_036664208
CPAR2_300200,XP_036664209
CPAR2_300210,XP_036664210
CPAR2_300220,XP_036664211
CPAR2_300230,XP_036664212
CPAR2_300240,XP_036664213
CPAR2_300250,XP_036664214
CPAR2_300260,XP_036664215
CPAR2_300270,XP_036664216
CPAR2_300280,XP_036664217
CPAR2_300290,XP_036664218
CPAR2_300300,XP_036664219
CPAR2_300310,XP_036664220
CPAR2_300320,XP_036664221
CPAR2_300330,XP_036664222
CPAR2_300340,XP_036664223
CPAR2_300350,XP_036664224
CPAR2_300360,XP_036664225
CPAR2_300370,XP_036664226
CPAR2_300380,XP_036664227
CPAR2_300390,XP_036664228
CPAR2_300400,XP_036664229
CPAR2_300410,XP_036664230
CPAR2_300420,XP_036664231
CPAR2_300430,XP_036664232
CPAR2_300440,XP_036664233
CPAR2_300450,XP_036664234
CPAR2_300460,XP_036664235
CPAR2_300470,XP_036664236
CPAR2_300480,XP_036664237
CPAR2_300490,XP_036664238
CPAR2_300500,XP_036664239
CPAR2_300510,XP_036664240
CPAR2_300520,XP_036664241
CPAR2_300530,XP_036664242
CPAR2_300540,XP_036664243
CPAR2_300550,XP_036664244
CPAR2_300560,XP_036664245
CPAR2_300570,XP_036664246
CPAR2_300580,XP_036664247
CPAR2_300590,XP_036664248
CPAR2_300600,XP_036664249
CPAR2_300610,XP_036664250
CPAR2_300620,XP_036664251
CPAR2_300630,XP_036664252
CPAR2_300640,XP_036664253
CPAR2_300650,XP_036664254
CPAR2_300660,XP_036664255
CPAR2_300670,XP_036664256
CPAR2_300680,XP_036664257
CPAR2_300690,XP_036664258
CPAR2_300700,XP_036664259
CPAR2_300710,XP_036664260
CPAR2_300720,XP_036664261
CPAR2_300730,XP_036664262
CPAR2_300740,XP_036664263
CPAR2_300750,XP_036664264
CPAR2_300760,XP_036664265
CPAR2_300770,XP_036664266
CPAR2_300780,XP_036664267
CPAR2_300790,XP_036664268
CPAR2_300800,XP_036664269
CPAR2_300810,XP_036664270
CPAR2_300820,XP_036664271
CPAR2_300830,XP_036664272
CPAR2_300840,XP_036664273
CPAR2_300850,XP_036664274
CPAR2_300860,XP_036664275
CPAR2_300870,XP_036664276
CPAR2_300880,XP_036664277
CPAR2_300890,XP_036664278
CPAR2_300900,XP_036664279
CPAR2_300910,XP_036664280
CPAR2_300920,XP_036664281
CPAR2_300930,XP_036664282
CPAR2_300940,XP_036664283
CPAR2_300950,XP_036664284
CPAR2_300960,XP_036664285
CPAR2_300970,XP_036664286
CPAR2_300980,XP_036664287
CPAR2_300990,XP_036664288
CPAR2_301000,XP_036664289
CPAR2_301010,XP_036664290
CPAR2_301020,XP_036664291
CPAR2_301030,XP_036664292
CPAR2_301040,XP_036664293
CPAR2_301050,XP_036664294
CPAR2_301060,XP_036664295
CPAR2_301070,XP_036664296
CPAR2_301080,XP_036664297
CPAR2_301090,XP_036664298
CPAR2_301100,XP_036664299
CPAR2_301110,XP_036664300
CPAR2_301120,XP_036664301
CPAR2_301130,XP_036664302
CPAR2_301140,XP_036664303
CPAR2_301150,XP_036664304
CPAR2_301160,XP_036664305
CPAR2_301170,XP_036664306
CPAR2_301180,XP_036664307
CPAR2_301190,XP_036664308
CPAR2_301200,XP_036664309
CPAR2_301210,XP_036664310
CPAR2_301220,XP_036664311
CPAR2_301230,XP_036664312
CPAR2_301240,XP_036664313
CPAR2_301250,XP_036664314
CPAR2_301260,XP_036664315
CPAR2_301270,XP_036664316
CPAR2_301280,XP_036664317
CPAR2_301290,XP_036664318
CPAR2_301300,XP_036664319
CPAR2_301310,XP_036664320
CPAR2_301320,XP_036664321
CPAR2_301330,XP_036664322
CPAR2_301340,XP_036664323
CPAR2_301350,XP_036664324
CPAR2_301360,XP_036664325
CPAR2_301370,XP_036664326
CPAR2_301380,XP_036664327
CPAR2_301390,XP_036664328
CPAR2_301400,XP_036664329
CPAR2_301410,XP_036664330
CPAR2_301420,XP_036664331
CPAR2_301430,XP_036664332
CPAR2_301440,XP_036664333
CPAR2_301450,XP_036664334
CPAR2_301460,XP_036664335
CPAR2_301470,XP_036664336
CPAR2_301480,XP_036664337
CPAR2_301490,XP_036664338
CPAR2_301500,XP_036664339
CPAR2_301510,XP_036664340
CPAR2_301520,XP_036664341
CPAR2_301530,XP_036664342
CPAR2_301540,XP_036664343
CPAR2_301550,XP_036664344
CPAR2_301560,XP_036664345
CPAR2_301570,XP_036664346
CPAR2_301580,XP_036664347
CPAR2_301600,XP_036664348
CPAR2_301610,XP_036664349
CPAR2_301620,XP_036664350
CPAR2_301630,XP_036664351
CPAR2_301640,XP_036664352
CPAR2_301650,XP_036664353
CPAR2_301660,XP_036664354
CPAR2_301670,XP_036664355
CPAR2_301680,XP_036664356
CPAR2_301690,XP_036664357
CPAR2_301700,XP_036664358
CPAR2_301710,XP_036664359
CPAR2_301720,XP_036664360
CPAR2_301730,XP_036664361
CPAR2_301740,XP_036664362
CPAR2_301750,XP_036664363
CPAR2_301760,XP_036664364
CPAR2_301770,XP_036664365
CPAR2_301780,XP_036664366
CPAR2_301790,XP_036664367
CPAR2_301800,XP_036664368
CPAR2_301810,XP_036664369
CPAR2_301820,XP_036664370
CPAR2_301830,XP_036664371
CPAR2_301840,XP_036664372
CPAR2_301850,XP_036664373
CPAR2_301860,XP_036664374
CPAR2_301870,XP_036664375
CPAR2_301880,XP_036664376
CPAR2_301890,XP_036664377
CPAR2_301900,XP_036664378
CPAR2_301910,XP_036664379
CPAR2_301920,XP_036664380
CPAR2_301930,XP_036664381
CPAR2_301940,XP_036664382
CPAR2_301950,XP_036664383
CPAR2_301960,XP_036664384
CPAR2_301970,XP_036664385
CPAR2_301980,XP_036664386
CPAR2_301990,XP_036664387
CPAR2_302000,XP_036664388
CPAR2_302010,XP_036664389
CPAR2_302020,XP_036664390
CPAR2_302030,XP_036664391
CPAR2_302040,XP_036664392
CPAR2_302050,XP_036664393
CPAR2_302060,XP_036664394
CPAR2_302070,XP_036664395
CPAR2_302080,XP_036664396
CPAR2_302090,XP_036664397
CPAR2_302100,XP_036664398
CPAR2_302110,XP_036664399
CPAR2_302120,XP_036664400
CPAR2_302130,XP_036664401
CPAR2_302140,XP_036664402
CPAR2_302150,XP_036664403
CPAR2_302160,XP_036664404
CPAR2_302170,XP_036664405
CPAR2_302180,XP_036664406
CPAR2_302190,XP_036664407
CPAR2_302200,XP_036664408
CPAR2_302210,XP_036664409
CPAR2_302220,XP_036664410
CPAR2_302230,XP_036664411
CPAR2_302240,XP_036664412
CPAR2_302250,XP_036664413
CPAR2_302260,XP_036664414
CPAR2_302270,XP_036664415
CPAR2_302280,XP_036664416
CPAR2_302290,XP_036664417
CPAR2_302300,XP_036664418
CPAR2_302310,XP_036664419
CPAR2_302320,XP_036664420
CPAR2_302330,XP_036664421
CPAR2_302340,XP_036664422
CPAR2_302350,XP_036664423
CPAR2_302360,XP_036664424
CPAR2_302370,XP_036664425
CPAR2_302380,XP_036664426
CPAR2_302390,XP_036664427
CPAR2_302400,XP_036664428
CPAR2_302410,XP_036664429
CPAR2_302420,XP_036664430
CPAR2_302430,XP_036664431
CPAR2_302440,XP_036664432
CPAR2_302450,XP_036664433
CPAR2_302460,XP_036664434
CPAR2_302470,XP_036664435
CPAR2_302480,XP_036664436
CPAR2_302490,XP_036664437
CPAR2_302500,XP_036664438
CPAR2_302510,XP_036664439
CPAR2_302520,XP_036664440
CPAR2_302530,XP_036664441
CPAR2_302540,XP_036664442
CPAR2_302550,XP_036664443
CPAR2_302555,XP_036664444
CPAR2_302560,XP_036664445
CPAR2_302570,XP_036664446
CPAR2_302580,XP_036664447
CPAR2_302590,XP_036664448
CPAR2_302600,XP_036664449
CPAR2_302610,XP_036664450
CPAR2_302620,XP_036664451
CPAR2_302630,XP_036664452
CPAR2_302640,XP_036664453
CPAR2_302650,XP_036664454
CPAR2_302660,XP_036664455
CPAR2_302670,XP_036664456
CPAR2_302680,XP_036664457
CPAR2_302690,XP_036664458
CPAR2_302700,XP_036664459
CPAR2_302710,XP_036664460
CPAR2_302730,XP_036664461
CPAR2_302740,XP_036664462
CPAR2_302750,XP_036664463
CPAR2_302760,XP_036664464
CPAR2_302770,XP_036664465
CPAR2_302780,XP_036664466
CPAR2_302790,XP_036664467
CPAR2_302800,XP_036664468
CPAR2_302810,XP_036664469
CPAR2_302820,XP_036664470
CPAR2_302830,XP_036664471
CPAR2_302840,XP_036664472
CPAR2_302850,XP_036664473
CPAR2_302860,XP_036664474
CPAR2_302880,XP_036664475
CPAR2_302890,XP_036664476
CPAR2_302900,XP_036664477
CPAR2_302910,XP_036664478
CPAR2_302920,XP_036664479
CPAR2_302930,XP_036664480
CPAR2_302940,XP_036664481
CPAR2_302950,XP_036664482
CPAR2_302960,XP_036664483
CPAR2_302970,XP_036664484
CPAR2_302980,XP_036664485
CPAR2_302990,XP_036664486
CPAR2_303000,XP_036664487
CPAR2_303010,XP_036664488
CPAR2_303020,XP_036664489
CPAR2_303030,XP_036664490
CPAR2_303040,XP_036664491
CPAR2_303050,XP_036664492
CPAR2_303060,XP_036664493
CPAR2_303070,XP_036664494
CPAR2_303080,XP_036664495
CPAR2_303090,XP_036664496
CPAR2_303100,XP_036664497
CPAR2_303110,XP_036664498
CPAR2_303120,XP_036664499
CPAR2_303130,XP_036664500
CPAR2_303140,XP_036664501
CPAR2_303150,XP_036664502
CPAR2_303160,XP_036664503
CPAR2_303170,XP_036664504
CPAR2_303180,XP_036664505
CPAR2_303190,XP_036664506
CPAR2_303200,XP_036664507
CPAR2_303210,XP_036664508
CPAR2_303220,XP_036664509
CPAR2_303230,XP_036664510
CPAR2_303240,XP_036664511
CPAR2_303250,XP_036664512
CPAR2_303260,XP_036664513
CPAR2_303270,XP_036664514
CPAR2_303280,XP_036664515
CPAR2_303290,XP_036664516
CPAR2_303300,XP_036664517
CPAR2_303310,XP_036664518
CPAR2_303320,XP_036664519
CPAR2_303330,XP_036664520
CPAR2_303340,XP_036664521
CPAR2_303350,XP_036664522
CPAR2_303360,XP_036664523
CPAR2_303370,XP_036664524
CPAR2_303380,XP_036664525
CPAR2_303390,XP_036664526
CPAR2_303400,XP_036664527
CPAR2_303410,XP_036664528
CPAR2_303420,XP_036664529
CPAR2_303430,XP_036664530
CPAR2_303440,XP_036664531
CPAR2_303450,XP_036664532
CPAR2_303460,XP_036664533
CPAR2_303470,XP_036664534
CPAR2_303480,XP_036664535
CPAR2_303490,XP_036664536
CPAR2_303500,XP_036664537
CPAR2_303510,XP_036664538
CPAR2_303520,XP_036664539
CPAR2_303530,XP_036664540
CPAR2_303540,XP_036664541
CPAR2_303550,XP_036664542
CPAR2_303560,XP_036664543
CPAR2_303570,XP_036664544
CPAR2_303580,XP_036664545
CPAR2_303590,XP_036664546
CPAR2_303610,XP_036664547
CPAR2_303620,XP_036664548
CPAR2_303630,XP_036664549
CPAR2_303640,XP_036664550
CPAR2_303650,XP_036664551
CPAR2_303660,XP_036664552
CPAR2_303670,XP_036664553
CPAR2_303680,XP_036664554
CPAR2_303690,XP_036664555
CPAR2_303700,XP_036664556
CPAR2_303710,XP_036664557
CPAR2_303720,XP_036664558
CPAR2_303730,XP_036664559
CPAR2_303740,XP_036664560
CPAR2_303750,XP_036664561
CPAR2_303760,XP_036664562
CPAR2_303770,XP_036664563
CPAR2_303780,XP_036664564
CPAR2_303790,XP_036664565
CPAR2_303800,XP_036664566
CPAR2_303810,XP_036664567
CPAR2_303820,XP_036664568
CPAR2_303830,XP_036664569
CPAR2_303840,XP_036664570
CPAR2_303850,XP_036664571
CPAR2_303860,XP_036664572
CPAR2_303870,XP_036664573
CPAR2_303880,XP_036664574
CPAR2_303890,XP_036664575
CPAR2_303900,XP_036664576
CPAR2_303910,XP_036664577
CPAR2_303920,XP_036664578
CPAR2_303930,XP_036664579
CPAR2_303940,XP_036664580
CPAR2_303950,XP_036664581
CPAR2_303960,XP_036664582
CPAR2_303970,XP_036664583
CPAR2_303980,XP_036664584
CPAR2_303990,XP_036664585
CPAR2_304000,XP_036664586
CPAR2_304010,XP_036664587
CPAR2_304020,XP_036664588
CPAR2_304030,XP_036664589
CPAR2_304040,XP_036664590
CPAR2_304050,XP_036664591
CPAR2_304060,XP_036664592
CPAR2_304070,XP_036664593
CPAR2_304080,XP_036664594
CPAR2_304090,XP_036664595
